"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3204670,"No",54.78,188,30,0.99,68,0,-154,-24.8,1.7,1,21.7,0.3,0,54.8,7.7,0,16,32.3,2.7,0,0.3,15,1,1,"APCSIL301",1,1,444,32,0,"No","No","No","No","No","Known","No","No","No","No","No","Yes",1,1,"No","No",0,"9","No",0,"Unknown","Yes","2-High","Other","Other","No"
3204678,"No",38.77,870,45,0.99,6,0.4,224,1.8,4.3,5.3,17.7,7,0,122.2,36.7,13.3,62.3,114,9.7,0,0.3,19,1,1,"OMAOMA402",2,2,434,38,38,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"30","No","2-High","Other","Professional","No"
3204682,"No",113.81,646,50,1.98,148,0,284,4.5,10,0.7,30.7,2.7,0,209.3,71.3,18,104.3,135.3,10.7,0,3.7,13,1,1,"APCSVP443",2,1,135,20,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"130","No","3-Good","Suburban","Other","Unknown"
3204690,"No",40.55,230,36,0.74,31,0,226,44.7,4,0,11,0,0,65.2,12,5.7,68.7,13.7,4,0,0,15,3,2,"LAXLAX213",1,1,444,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3204694,"Yes",348.67,3039,89,31.18,656,0,-1941,-343.9,35,20.7,848.7,4.3,0,769.3,134,51,330.3,616.7,55.7,0,11.3,17,1,1,"ATLATL678",11,8,16,38,28,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"180","No","5-Low","Other","Other","Unknown"
3204698,"No",35.96,554,45,0,0,0.9,90,0.6,0.7,0,7,0,0,428.3,34.7,16.7,35,42.7,0.7,0,0,17,1,1,"DETROS810",2,2,162,44,44,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"10","No","7-Lowest","Suburban","Crafts","Yes"
3204702,"No",38.55,493,50,0.5,0,0.4,-202,-1.6,1,6,15,5.3,0,31.9,7.7,2.7,55,41.3,7,0,1,15,1,1,"SANAUS512",2,1,343,30,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",1,1,"No","No",0,"2","No",0,"150","Yes","4-Medium","Other","Other","No"
3204710,"Yes",42.77,311,50,0.25,7,0,37,7.4,0.3,5.7,12.7,0,1,63.6,10,8,68.7,63.7,6,0,1.7,17,1,1,"HWIHON808",2,2,3,34,64,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"10","No","2-High","Suburban","Other","No"
3204714,"No",30.74,102,40,0,0,0.8,-38,-0.8,0,0.7,0,0,0,21.7,18,8.3,48,9.7,0.7,0,0,19,2,1,"DALDAL214",2,2,474,46,50,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"10","No","1-Highest","Suburban","Professional","Yes"
3204718,"No",46.41,375,50,0.99,0,4.1,-97,-5.4,4.3,0.7,48.7,0,1.3,42.4,39.3,9.3,78.3,46,5,0,0,17,1,1,"SFRSMO650",4,4,58,56,28,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"60","No","4-Medium","Suburban","Other","Unknown"
3204722,"No",77.61,687,60,1.98,58,0,770,56.1,7.3,0.3,28.3,0,0.3,224.9,25,17,79.7,164.3,7.7,0,0,15,1,1,"SFROAK510",5,3,10,28,60,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"30","No","5-Low","Other","Other","Unknown"
3204738,"Yes",51.22,357,45,0.25,20,0,269,45.4,4.7,2.7,10.7,1.3,0.3,105.9,9.3,3.7,59.3,24.7,7.3,0,0,13,2,1,"APCFCH703",2,2,37,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","3-Good","Suburban","Other","Unknown"
3204758,"No",32.88,112,20,0,5,6.9,43,13.8,1.7,0.3,20,0,0,26.8,2.3,2.3,25.7,29.3,2,0,0.7,19,1,1,"PHIPHI215",2,2,4,44,42,"Yes","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"30","No","2-High","Other","Other","No"
3204766,"Yes",110.92,566,80,0,130,1.8,-10,-3.7,6.7,3,13,0,0,249.6,33.7,29.7,123.3,52.7,9.7,0,0,15,2,2,"KCYKCK913",1,1,443,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Town","Other","Unknown"
3204770,"No",28.14,381,27,0.25,0,0,-381,-28.1,3.7,5.3,0.3,1,0,91.9,7,5.3,21.3,20.3,9,0,0.3,13,1,1,"CHICHI773",2,2,328,36,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"4","No",0,"150","No","5-Low","Other","Professional","No"
3204774,"Yes",10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,"NCRCON704",1,1,443,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"1","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3204778,"No",29.08,612,10,0.25,73,0,-612,-19.1,5.3,0.7,72.3,0,0,130.1,53.3,22,114.3,127,6,0,0,13,2,2,"PHIPLS609",4,2,197,30,36,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",1,1,"Yes","No",0,"7","No",0,"150","Yes","5-Low","Other","Other","Unknown"
3204786,"Yes",45.08,52,50,0,0,0,8,-0.1,3.7,0.3,6.7,0,0,9.9,8.3,1.3,14,4,4,0,0,15,1,1,"CHISPR217",1,1,443,32,22,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","4-Medium","Town","Other","No"
3204794,"No",131.31,717,80,3.71,128,3.4,-123,-14.4,9,9,112,0,0,131.8,12.7,0.7,231.7,30.3,18,0,2.3,15,4,2,"FLNSEB863",1,1,443,34,32,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"Yes","No",0,"4","No",0,"Unknown","No","5-Low","Other","Self","Yes"
3204802,"No",40.7,212,50,0,0,0.3,51,-0.1,2.7,0.7,42.3,0.7,0,75,5,6,72.7,60.3,3.3,0,1.7,13,1,1,"APCFCH703",2,2,339,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"30","No","5-Low","Other","Other","Unknown"
3204814,"No",135.6,905,68,0.5,195,0,5,25.4,4.7,1,23,4.7,0,204.5,27.3,0,141.3,48,5.7,0,0.7,13,2,1,"OKCOKC405",2,2,115,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"30","No","2-High","Other","Other","Unknown"
3204826,"No",39.46,46,50,0,0,0.9,9,-8,0.7,1.3,1,0,0,4.5,0.7,0,14.7,1.7,2,0,0,15,1,1,"NCRCRY919",2,2,38,32,26,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"130","No","3-Good","Rural","Professional","Yes"
3204830,"No",87.73,340,50,0,0,0,6,-37.7,2,5.3,20.3,4.7,0,37.9,31,3,27.3,58.3,7.3,0,0.3,17,1,1,"HOUHOU281",2,2,462,54,52,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",1,"6","No",0,"30","No","2-High","Town","Other","Yes"
3204838,"No",40.81,256,50,0,0,0,28,2.5,5,1,25.3,0,0.3,84.9,13,0.3,65.7,41.3,6,0,2,15,1,1,"NNYALB518",1,1,443,38,34,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","2-High","Other","Other","Yes"
3204850,"No",59.06,1702,60,0,30,0,265,-9.1,9,6.7,41.3,0.3,0,282.2,79.3,12.7,103.3,122.3,15.7,0,7.3,19,1,1,"ATLANE678",2,2,156,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"150","No","5-Low","Suburban","Other","Unknown"
3204854,"Yes",103.63,891,65,0.74,125,0.2,298,75.7,12,1.3,64,1.7,2,38.5,31.7,3,137.3,48.3,13.3,0,2.3,13,2,2,"HARNEW203",2,2,131,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"10","No","5-Low","Suburban","Other","Unknown"
3204858,"No",62.4,762,50,0,26,0,-328,-9.2,1,4,34,0,0,197.6,62.7,14,118.7,131.7,5,0,3,13,1,1,"LOULOU502",1,1,381,46,46,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"6","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3204866,"No",74.46,424,45,0,77,0,120,-4.5,4.7,4.7,36,2.7,0,25.9,18,1.7,78.3,41.3,9.3,0,0.3,17,1,1,"SANMCA210",2,2,485,34,36,"No","No","Yes","Yes","No","Known","No","No","No","Yes","No","Yes",0,0,"No","No",0,"4","No",0,"60","No","4-Medium","Other","Other","No"
3204874,"No",81.27,704,75,5.94,0,0.3,-38,1,4.7,1,21.7,0,0,237.8,35,5,168.7,39.3,5.7,0,0.7,19,1,1,"MILWAU262",1,1,550,40,38,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3204878,"No",58.74,270,30,0,55,6.2,-95,-23.1,11.7,0,0,0,0,100.6,2.7,0,75,13.7,11.7,0,0,17,1,1,"NYCNAS516",1,1,489,50,48,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3204882,"No",19.87,139,10,0,32,0.3,-66,-9.9,1,0,10,1.7,0,29.8,8.7,1.7,30.7,5,1,0,0,17,2,2,"AIRCHA843",1,1,489,36,34,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",0,"5","No",0,"Unknown","No","2-High","Town","Professional","Yes"
3204886,"Yes",70.26,259,60,0.74,43,0,95,37.3,6,1.3,21.3,0.7,0,3.6,17,1.7,53,21,7.3,0,0,13,2,2,"NMXELP915",1,1,381,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3204894,"No",56.74,216,60,0,16,0,-200,-6.8,0,0,2.7,0,0.3,4.7,3.3,0,28.7,0,0,0,0,13,3,3,"INDIND317",1,1,381,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","6-VeryLow","Suburban","Other","Unknown"
3204898,"Yes",83.12,695,85,0,42,0,79,-8.1,1.7,2,31.7,0,0,103.2,10,8.3,290.7,56.7,3.7,0,6.7,15,2,2,"HOUHOU281",1,1,443,50,42,"Yes","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",1,"6","Yes",0,"Unknown","No","2-High","Town","Other","Yes"
3204902,"No",57.48,343,50,1.24,0,0,44,-1.2,3.3,2,41.7,0,0,128.6,11.7,2.3,40.3,68,5.3,0,0.7,17,1,1,"STLSTL314",1,1,489,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3204910,"No",64.44,313,45,0,60,2.4,14,6.2,5.3,0,0.7,0,0.3,33.6,18.7,0.7,83.3,14,5.3,0,0,17,1,1,"NYCSUF516",2,2,308,28,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"1","No",0,"30","No","4-Medium","Suburban","Other","No"
3204922,"No",47.92,249,48,0,0,0,-158,2.1,4.3,4.7,38.7,0.3,0,48.4,6.7,1.7,60,28.3,9,0,0.3,15,1,1,"APCSIL301",1,1,443,42,34,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","7-Lowest","Suburban","Other","Unknown"
3204930,"No",40.35,465,50,0,0,0,10,-0.4,2.7,0.3,20.3,9.3,0.3,18.2,13.3,1.3,73.7,31.3,3,0,0.3,13,1,1,"DETPON248",1,1,381,46,48,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3204938,"No",59.83,227,30,0,85,0,-122,-29.8,0.3,1,3.3,0.3,0.3,105.6,7.3,0,49.3,3.7,1.3,0,0,17,2,1,"NCRCHA704",1,1,489,34,0,"Yes","No","No","Yes","Yes","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","1-Highest","Town","Professional","Yes"
3204942,"Yes",157.82,1704,10,1.24,228,89.6,-874,-59.1,14,19.3,48.3,2,0,405.6,65,9.3,405.7,92.7,33.3,0,19,19,2,2,"CHIDAV319",2,2,185,50,48,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"80","No","2-High","Suburban","Professional","Yes"
3204946,"Yes",40.9,192,30,0.25,35,0,127,36.2,9.7,0,13,0,0.3,21.6,28.3,1,45.3,27.7,9.7,0,0,15,1,1,"HARNEW203",1,1,443,54,54,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Town","Other","No"
3204954,"No",158.86,2250,85,5.2,0,11.2,-154,-12.1,58,9.7,64.3,0,0.3,431.4,112.3,92,330,260.3,67.7,0,3.7,15,1,1,"NYCNEW973",3,1,20,34,34,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"150","No","2-High","Other","Professional","Yes"
3204958,"No",29.99,115,40,0,0,0,-52,0,0.7,0.3,5.3,0,0,12.8,9.7,6.7,20.3,13.3,1,0,0.3,15,2,1,"DALDAL214",1,1,443,30,32,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3204962,"No",31,208,10,0.25,0,12.6,440,61.7,0.7,1.3,5.7,0,0,15.8,10.7,4.7,28.3,18.3,2,0,0.3,13,2,2,"MIAFTM941",1,1,381,26,24,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","3-Good","Town","Other","Unknown"
3204970,"No",44.66,230,50,0,0,4.7,-60,-4.7,1.3,1,40.7,0.3,0,16.5,17,0.3,63.3,18.3,2.3,0,0.3,17,1,1,"DENCOL719",1,1,489,34,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3204974,"Yes",117.95,823,60,7.67,142,0.9,578,155.1,6.7,21,41.3,5.7,0,397.1,32,4,164,93.7,27.7,0,2.7,17,1,1,"CHICPT219",3,2,160,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"100","No","5-Low","Rural","Other","Unknown"
3204978,"No",40.51,235,50,0,0,0.2,15,-0.5,0,0.3,2,0,0,6.5,1.3,0,22.3,16,0.3,0,0,13,1,1,"MIAWPB561",1,1,381,40,48,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"Unknown","No","2-High","Town","Other","Yes"
3204982,"Yes",110.02,1517,112,0.25,22,0,20,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,"MIAWPB561",2,2,435,24,0,"No","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"No","Yes",0,"7","No",0,"150","No","2-High","Suburban","Other","No"
3204994,"No",39.24,626,36,0,1,0,-136,-3.2,10.3,0,2,6.7,0,135,30.7,3,193,101.3,10.3,0,0,15,3,2,"NYCMAN917",2,2,145,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"80","No","1-Highest","Other","Other","Unknown"
3205006,"No",45.88,275,40,2.23,0,0,151,4.3,2.7,0.7,23.3,1,0,31.6,20.3,5.3,76.7,38.7,3.3,0,0.7,17,1,1,"DETDET313",1,1,489,50,46,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","2-High","Suburban","Student","No"
3205026,"Yes",95.12,530,85,0.25,80,0,16,5.4,2.3,1.3,12.3,0.3,0,140.4,31.7,27,108,57,3.7,0,0,17,2,2,"CHIDAV319",1,1,489,50,48,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","3-Good","Town","Other","Yes"
3205034,"Yes",41.01,110,40,0.25,0,0,-13,-1,0,0,10,0,0,13.7,19.3,0,25,23.7,0,0,0,13,1,1,"LAXCUL310",1,1,381,0,0,"No","Yes","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3205038,"No",84.99,559,95,0,0,0,-116,0,3.7,1.7,16,0.7,0,198.8,20.7,19.7,140.7,40,5.3,0,1.3,17,1,1,"OKCTUL918",2,2,142,66,60,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"4","No",0,"60","No","4-Medium","Other","Other","Yes"
3205046,"No",44.74,92,54,0.25,0,0,28,6.2,1.3,0,2,0.3,0,19.2,5.3,0,44.7,7.3,1.3,0,0,19,2,2,"MILWAU262",1,1,550,42,38,"Yes","No","Yes","Yes","No","Unknown","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3205054,"Yes",84.42,886,85,0.5,23,0,-484,-5.2,8,0.3,20.7,2.3,0,237.7,24.3,2,161.3,21,8.3,0,5,15,1,1,"PHIJEN215",2,2,303,34,30,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"150","No","2-High","Other","Professional","Yes"
3205058,"No",94.61,392,85,0.25,0,0.5,-221,-26.5,9,1.3,21,0,0,81.1,6.3,10,120.7,24.3,10.3,0,2,13,3,3,"HOUHOU281",4,2,83,54,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"7","No",0,"130","No","2-High","Other","Other","Unknown"
3205066,"No",69.17,509,55,0.5,38,0,66,-6.3,5.7,0,2.7,2,0,86.8,2,1.3,45,14,5.7,0,1.7,19,2,1,"DETDET313",3,2,514,52,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","Yes",0,"1","No",0,"200","No","7-Lowest","Other","Professional","No"
3205098,"Yes",29.47,434,35,0.5,4,0.2,291,9.1,5.3,0.3,28,3.3,0,100.1,29,19,36.7,52.7,5.7,0,0,19,1,1,"NYCMAN917",1,1,550,36,0,"No","No","Yes","Yes","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3205102,"No",75.99,987,64,8.17,28,0,-127,-15,6.7,9.3,102.3,7.7,2.3,199.6,40.3,13,153.7,217.3,16,0,4.3,13,1,1,"MIADEL561",4,3,52,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"200","No","7-Lowest","Suburban","Other","Unknown"
3205118,"Yes",38.88,270,30,0,21,0,104,12.5,8.7,0.7,34.3,0,1,37.9,11.7,0,95,46.7,9.3,0,1,15,1,1,"DETKAL616",2,1,260,0,0,"No","Yes","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"10","No","6-VeryLow","Other","Other","Unknown"
3205142,"No",34.73,804,45,0,9,0,-338,-3.2,7.3,0.3,29.3,0,0,150.6,18,6.7,40.3,70,7.7,0,1.7,17,1,1,"HARNEW203",1,1,489,28,34,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",1,"4","No",0,"Unknown","No","3-Good","Suburban","Professional","No"
3205146,"No",10.49,182,10,0.5,0,0,-66,-0.5,2,0,3,0,0,23,36,10,53.7,57.3,2,0,0.3,17,2,2,"NYCSUF516",1,1,489,28,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"8","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3205162,"No",66.03,867,65,2.48,23,0,-31,-1.1,13.3,1.3,29,2.7,0.3,210.6,88.7,28.7,147,85,14.7,0,2,17,1,1,"DETWYN734",2,2,84,26,26,"Yes","No","Yes","Yes","No","Unknown","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"2","No",0,"150","No","5-Low","Suburban","Other","Yes"
3205166,"No",52.66,152,60,0,17,0,-68,-5.2,2.3,1.7,13.7,0,0,33.9,21.7,7.7,38,19,4,0,0.3,17,3,2,"FLNTAM813",1,1,489,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3205170,"Yes",32.5,334,30,0.25,6,0,-38,0.6,0,0.3,18.7,0,0,107.3,1,4.3,61,47.3,0.3,0,0.3,19,1,1,"MIAFTL954",5,2,153,0,0,"No","Yes","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"100","No","7-Lowest","Other","Other","Unknown"
3205178,"No",51.54,675,30,0.25,114,0,-675,-28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,"MIAMIA305",1,1,443,38,34,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,"7","No",0,"Unknown","No","4-Medium","Other","Other","Yes"
3205186,"No",65.23,759,55,0.99,14,0,-36,-14.2,17,0.3,27.3,2,0,254.2,69,36.7,110.3,182.3,17.3,0,0.3,15,3,3,"NYCBRO917",5,4,18,28,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"130","No","3-Good","Other","Other","No"
3205194,"Yes",22.49,255,10,0.25,0,1.9,-15,-3.7,7,1.7,9.3,0,0,41.8,12.3,0,35.7,33.7,8.7,0,1,15,2,2,"OKCLRK501",1,1,443,46,42,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Town","Professional","No"
3205198,"Yes",85.1,237,40,1.49,8,15.6,83,18.6,2,1.7,17.7,1.3,0,18.7,4.3,0,86.3,8.7,3.7,0,0.3,13,1,1,"BOSBOS508",3,2,87,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","2-High","Town","Other","Unknown"
3205202,"No",11.29,343,9,4.29,2,0.6,NA,NA,0.3,0,8.3,2,0,19.2,2.3,0,11.3,15,0.3,0,0,17,1,0,"STLJOS816",3,2,262,20,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"100","No","2-High","Other","Other","Unknown"
3205206,"No",47.48,1016,45,0.5,30,0,-248,-11.5,13.3,0.7,46.3,1.3,0,485.4,56,3.7,64,171.7,14,0,0,17,1,1,"NYCQUE917",2,2,482,48,48,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"80","No","5-Low","Other","Other","No"
3205210,"No",11.97,113,10,0.25,2,1.3,-63,1.3,2.7,0.7,3,0,0,28.7,13,5.7,4.3,30.7,3.3,0,0,15,2,2,"HARWAT203",1,1,441,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Town","Other","Unknown"
3205214,"No",112.8,1263,50,0.99,145,0.6,-64,-23.2,19.7,0,66.7,0.3,0,502.3,152,134,326.3,405.3,19.7,0,0.7,19,2,1,"BOSNSH603",3,3,108,48,26,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"100","No","7-Lowest","Other","Other","Unknown"
3205238,"Yes",39.99,341,50,0,0,0,4,0,2,0.7,20,0,0,0.4,4,0,30,28,2.7,0,0,19,1,1,"HARHAR860",1,1,550,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3205262,"No",66.17,110,60,0.5,8,0,12,-7.6,1,0,2,0,0,48.9,7.7,4.7,29.3,14,1,0,0,13,2,2,"HOUHOU281",1,1,381,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3205266,"No",94.49,860,50,0.25,144,0,276,84,5,15.3,20,0.3,0.3,84.7,28,0,183,80,20.3,0,2.7,17,1,1,"NCRRIC804",1,1,489,34,68,"No","No","Yes","Yes","No","Known","Yes","Yes","Yes","No","Yes","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3205270,"No",12.98,370,12,0.99,0,0,-22,0,0.7,0.7,8.7,0,0,143.3,8.7,8,99,47.3,1.3,0,0.3,19,2,2,"FLNJAC904",2,2,536,44,44,"Yes","Yes","No","Yes","Yes","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"30","No","1-Highest","Suburban","Professional","Unknown"
3205274,"No",78.09,1671,85,0.74,0,2.4,-695,-3.1,12.7,18,39,0.7,0,298.2,23,0,147,78.7,30.7,0,2,15,1,1,"PHXGLE623",2,2,70,54,54,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"200","No","2-High","Suburban","Professional","Yes"
3205282,"No",87.08,486,82,0,0,0,-486,0.9,2.7,0,2,0.3,0.3,0,0.7,0,4.7,7.3,2.7,0,0,17,1,1,"NYCBRO917",1,1,489,24,24,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"1","No",0,"Unknown","No","5-Low","Other","Crafts","No"
